activation_bits,bits,block_size,codebook,compute_interpretation,cosine,element_format,layer_index,levels,method,mxfp4_group_size,original_finite_ratio,original_inf_count,original_kurtosis,original_max_mean_ratio,original_mean,original_nan_count,original_numel,original_outlier_ratio_3sigma,original_std,quantizer_type,relative_mse,rotated_finite_ratio,rotated_inf_count,rotated_kurtosis,rotated_max_mean_ratio,rotated_mean,rotated_nan_count,rotated_numel,rotated_outlier_ratio_3sigma,rotated_std,rotation,rotation_backend,rotation_seed,scale_count,scale_format,scale_granularity,site,sqnr_db
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9953746199607849,,4,16,rot_lm,,1.0,0,4.031103134155273,30.775821685791016,0.0002687852247618139,0,1048576,0.004813194274902344,0.161113902926445,non-uniform codebook,0.009305281564593315,1.0,0,3.096071720123291,6.7494964599609375,0.000846373790409416,0,1048576,0.003307342529296875,0.16111181676387787,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.312705993652344
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9829862117767334,,4,8,rot_lm,,1.0,0,4.031103134155273,30.775821685791016,0.0002687852247618139,0,1048576,0.004813194274902344,0.161113902926445,non-uniform codebook,0.03381563350558281,1.0,0,3.096071720123291,6.7494964599609375,0.000846373790409416,0,1048576,0.003307342529296875,0.16111181676387787,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,14.70882511138916
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9900810718536377,E2M1,4,,mxfp4,32,1.0,0,493.5523681640625,208.74835205078125,-3.7432123463077005e-06,0,2883584,0.01300534326583147,0.012519788928329945,mxfp4_e2m1_fake_quant,0.021381042897701263,1.0,0,6.906574249267578,15.467947006225586,-2.007584407692775e-05,0,2883584,0.008725599385797977,0.012519772164523602,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,16.699710845947266
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9939776062965393,E2M1,4,,rot_mxfp4,32,1.0,0,493.5523681640625,208.74835205078125,-3.7432123463077005e-06,0,2883584,0.01300534326583147,0.012519788928329945,mxfp4_e2m1_fake_quant,0.012823689728975296,1.0,0,6.906574249267578,15.467947006225586,-2.007584407692775e-05,0,2883584,0.008725599385797977,0.012519772164523602,block_hadamard_last_dim,hadamard,11,90112,E8M0_like_power2,group_power2,ffn_intermediate,18.919870376586914
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9963241219520569,,4,16,rot_lm,,1.0,0,493.5523681640625,208.74835205078125,-3.7432123463077005e-06,0,2883584,0.01300534326583147,0.012519788928329945,non-uniform codebook,0.00870491936802864,1.0,0,6.906574249267578,15.467947006225586,-2.007584407692775e-05,0,2883584,0.008725599385797977,0.012519772164523602,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,20.602352142333984
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9841866493225098,,4,8,rot_lm,,1.0,0,493.5523681640625,208.74835205078125,-3.7432123463077005e-06,0,2883584,0.01300534326583147,0.012519788928329945,non-uniform codebook,0.032681796699762344,1.0,0,6.906574249267578,15.467947006225586,-2.007584407692775e-05,0,2883584,0.008725599385797977,0.012519772164523602,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,14.856940269470215
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9860817790031433,E2M1,5,,mxfp4,32,1.0,0,39.37138366699219,28.792585372924805,0.0019249313045293093,0,1048576,0.013598442077636719,0.3374547064304352,mxfp4_e2m1_fake_quant,0.02805747650563717,1.0,0,3.1626551151275635,6.281661033630371,0.015556903555989265,0,1048576,0.0036344528198242188,0.3371008038520813,none,none,,32768,E8M0_like_power2,group_power2,attn_input,15.519514083862305
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9934595823287964,E2M1,5,,rot_mxfp4,32,1.0,0,39.37138366699219,28.792585372924805,0.0019249313045293093,0,1048576,0.013598442077636719,0.3374547064304352,mxfp4_e2m1_fake_quant,0.01314221415668726,1.0,0,3.1626551151275635,6.281661033630371,0.015556903555989265,0,1048576,0.0036344528198242188,0.3371008038520813,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,attn_input,18.81331443786621
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.995711088180542,,5,16,rot_lm,,1.0,0,39.37138366699219,28.792585372924805,0.0019249313045293093,0,1048576,0.013598442077636719,0.3374547064304352,non-uniform codebook,0.00875599030405283,1.0,0,3.1626551151275635,6.281661033630371,0.015556903555989265,0,1048576,0.0036344528198242188,0.3371008038520813,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,20.576946258544922
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9842976331710815,,5,8,rot_lm,,1.0,0,39.37138366699219,28.792585372924805,0.0019249313045293093,0,1048576,0.013598442077636719,0.3374547064304352,non-uniform codebook,0.031435687094926834,1.0,0,3.1626551151275635,6.281661033630371,0.015556903555989265,0,1048576,0.0036344528198242188,0.3371008038520813,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,15.02577018737793
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9882864356040955,E2M1,5,,mxfp4,32,1.0,0,11.21781063079834,10.967647552490234,-0.016052091494202614,0,1048576,0.02293682098388672,1.1522512435913086,mxfp4_e2m1_fake_quant,0.02367984876036644,1.0,0,4.446728229522705,8.122899055480957,-0.014597504399716854,0,1048576,0.010975837707519531,1.1522701978683472,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,16.256210327148438
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9935227632522583,E2M1,5,,rot_mxfp4,32,1.0,0,11.21781063079834,10.967647552490234,-0.016052091494202614,0,1048576,0.02293682098388672,1.1522512435913086,mxfp4_e2m1_fake_quant,0.013064469210803509,1.0,0,4.446728229522705,8.122899055480957,-0.014597504399716854,0,1048576,0.010975837707519531,1.1522701978683472,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,q_proj_out,18.839082717895508
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9944469928741455,,5,16,rot_lm,,1.0,0,11.21781063079834,10.967647552490234,-0.016052091494202614,0,1048576,0.02293682098388672,1.1522512435913086,non-uniform codebook,0.01137437205761671,1.0,0,4.446728229522705,8.122899055480957,-0.014597504399716854,0,1048576,0.010975837707519531,1.1522701978683472,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,19.440725326538086
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9786654710769653,,5,8,rot_lm,,1.0,0,11.21781063079834,10.967647552490234,-0.016052091494202614,0,1048576,0.02293682098388672,1.1522512435913086,non-uniform codebook,0.04325428232550621,1.0,0,4.446728229522705,8.122899055480957,-0.014597504399716854,0,1048576,0.010975837707519531,1.1522701978683472,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,13.639708518981934
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9875028133392334,E2M1,5,,mxfp4,32,1.0,0,11.314257621765137,10.015802383422852,0.13368810713291168,0,131072,0.01619720458984375,2.456831216812134,mxfp4_e2m1_fake_quant,0.025155479088425636,1.0,0,2.998323440551758,5.612168312072754,-0.041473638266325,0,131072,0.00341796875,2.460120677947998,none,none,,4096,E8M0_like_power2,group_power2,k_proj_out,15.993673324584961
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9931106567382812,E2M1,5,,rot_mxfp4,32,1.0,0,11.314257621765137,10.015802383422852,0.13368810713291168,0,131072,0.01619720458984375,2.456831216812134,mxfp4_e2m1_fake_quant,0.013795784674584866,1.0,0,2.998323440551758,5.612168312072754,-0.041473638266325,0,131072,0.00341796875,2.460120677947998,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,k_proj_out,18.602535247802734
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9952618479728699,,5,16,rot_lm,,1.0,0,11.314257621765137,10.015802383422852,0.13368810713291168,0,131072,0.01619720458984375,2.456831216812134,non-uniform codebook,0.009448366239666939,1.0,0,2.998323440551758,5.612168312072754,-0.041473638266325,0,131072,0.00341796875,2.460120677947998,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,20.246431350708008
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9824641346931458,,5,8,rot_lm,,1.0,0,11.314257621765137,10.015802383422852,0.13368810713291168,0,131072,0.01619720458984375,2.456831216812134,non-uniform codebook,0.03477327153086662,1.0,0,2.998323440551758,5.612168312072754,-0.041473638266325,0,131072,0.00341796875,2.460120677947998,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,14.587544441223145
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9924688935279846,E2M1,5,,mxfp4,32,1.0,0,4.954646110534668,14.117727279663086,0.004758274182677269,0,131072,0.00849151611328125,0.15313994884490967,mxfp4_e2m1_fake_quant,0.01502051018178463,1.0,0,3.158344268798828,6.143533229827881,0.0029599186964333057,0,131072,0.0039825439453125,0.15318575501441956,none,none,,4096,E8M0_like_power2,group_power2,v_proj_out,18.233154296875
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.993090808391571,E2M1,5,,rot_mxfp4,32,1.0,0,4.954646110534668,14.117727279663086,0.004758274182677269,0,131072,0.00849151611328125,0.15313994884490967,mxfp4_e2m1_fake_quant,0.013856908306479454,1.0,0,3.158344268798828,6.143533229827881,0.0029599186964333057,0,131072,0.0039825439453125,0.15318575501441956,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,v_proj_out,18.583335876464844
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9953545928001404,,5,16,rot_lm,,1.0,0,4.954646110534668,14.117727279663086,0.004758274182677269,0,131072,0.00849151611328125,0.15313994884490967,non-uniform codebook,0.00925952848047018,1.0,0,3.158344268798828,6.143533229827881,0.0029599186964333057,0,131072,0.0039825439453125,0.15318575501441956,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,20.3341121673584
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9829798340797424,,5,8,rot_lm,,1.0,0,4.954646110534668,14.117727279663086,0.004758274182677269,0,131072,0.00849151611328125,0.15313994884490967,non-uniform codebook,0.03373787924647331,1.0,0,3.158344268798828,6.143533229827881,0.0029599186964333057,0,131072,0.0039825439453125,0.15318575501441956,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,14.718822479248047
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9927121996879578,E2M1,5,,mxfp4,32,1.0,0,4.4528350830078125,32.325645446777344,0.0004847960080951452,0,1048576,0.005660057067871094,0.17731542885303497,mxfp4_e2m1_fake_quant,0.014602186158299446,1.0,0,3.1045987606048584,6.492916107177734,0.001218380406498909,0,1048576,0.0033626556396484375,0.17731185257434845,none,none,,32768,E8M0_like_power2,group_power2,ffn_input,18.35582160949707
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9930418133735657,E2M1,5,,rot_mxfp4,32,1.0,0,4.4528350830078125,32.325645446777344,0.0004847960080951452,0,1048576,0.005660057067871094,0.17731542885303497,mxfp4_e2m1_fake_quant,0.01383306086063385,1.0,0,3.1045987606048584,6.492916107177734,0.001218380406498909,0,1048576,0.0033626556396484375,0.17731185257434845,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,ffn_input,18.590816497802734
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9953843355178833,,5,16,rot_lm,,1.0,0,4.4528350830078125,32.325645446777344,0.0004847960080951452,0,1048576,0.005660057067871094,0.17731542885303497,non-uniform codebook,0.00929398275911808,1.0,0,3.1045987606048584,6.492916107177734,0.001218380406498909,0,1048576,0.0033626556396484375,0.17731185257434845,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.317981719970703
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9829508662223816,,5,8,rot_lm,,1.0,0,4.4528350830078125,32.325645446777344,0.0004847960080951452,0,1048576,0.005660057067871094,0.17731542885303497,non-uniform codebook,0.033878423273563385,1.0,0,3.1045987606048584,6.492916107177734,0.001218380406498909,0,1048576,0.0033626556396484375,0.17731185257434845,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,14.700767517089844
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9894705414772034,E2M1,5,,mxfp4,32,1.0,0,232.2742156982422,146.20567321777344,-1.2577103007060941e-05,0,2883584,0.013753370381891727,0.015054252929985523,mxfp4_e2m1_fake_quant,0.022138375788927078,1.0,0,4.999091625213623,12.49945068359375,-5.941601102676941e-06,0,2883584,0.008491862565279007,0.015054268762469292,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,16.548542022705078
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9941136240959167,E2M1,5,,rot_mxfp4,32,1.0,0,232.2742156982422,146.20567321777344,-1.2577103007060941e-05,0,2883584,0.013753370381891727,0.015054252929985523,mxfp4_e2m1_fake_quant,0.012885778211057186,1.0,0,4.999091625213623,12.49945068359375,-5.941601102676941e-06,0,2883584,0.008491862565279007,0.015054268762469292,block_hadamard_last_dim,hadamard,11,90112,E8M0_like_power2,group_power2,ffn_intermediate,18.898893356323242
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9963592886924744,,5,16,rot_lm,,1.0,0,232.2742156982422,146.20567321777344,-1.2577103007060941e-05,0,2883584,0.013753370381891727,0.015054252929985523,non-uniform codebook,0.008794693276286125,1.0,0,4.999091625213623,12.49945068359375,-5.941601102676941e-06,0,2883584,0.008491862565279007,0.015054268762469292,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,20.55779266357422
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9845705628395081,,5,8,rot_lm,,1.0,0,232.2742156982422,146.20567321777344,-1.2577103007060941e-05,0,2883584,0.013753370381891727,0.015054252929985523,non-uniform codebook,0.03206377476453781,1.0,0,4.999091625213623,12.49945068359375,-5.941601102676941e-06,0,2883584,0.008491862565279007,0.015054268762469292,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,14.93985366821289
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9855746030807495,E2M1,6,,mxfp4,32,1.0,0,44.73176193237305,33.70708084106445,0.002794120693579316,0,1048576,0.017232894897460938,0.37736549973487854,mxfp4_e2m1_fake_quant,0.0291523989289999,1.0,0,3.21281361579895,7.119678497314453,0.017153194174170494,0,1048576,0.00409698486328125,0.37698546051979065,none,none,,32768,E8M0_like_power2,group_power2,attn_input,15.353256225585938
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9935830235481262,E2M1,6,,rot_mxfp4,32,1.0,0,44.73176193237305,33.70708084106445,0.002794120693579316,0,1048576,0.017232894897460938,0.37736549973487854,mxfp4_e2m1_fake_quant,0.012965351343154907,1.0,0,3.21281361579895,7.119678497314453,0.017153194174170494,0,1048576,0.00409698486328125,0.37698546051979065,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,attn_input,18.87215805053711
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9957830905914307,,6,16,rot_lm,,1.0,0,44.73176193237305,33.70708084106445,0.002794120693579316,0,1048576,0.017232894897460938,0.37736549973487854,non-uniform codebook,0.00866150576621294,1.0,0,3.21281361579895,7.119678497314453,0.017153194174170494,0,1048576,0.00409698486328125,0.37698546051979065,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,20.624065399169922
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.984496533870697,,6,8,rot_lm,,1.0,0,44.73176193237305,33.70708084106445,0.002794120693579316,0,1048576,0.017232894897460938,0.37736549973487854,non-uniform codebook,0.03111966885626316,1.0,0,3.21281361579895,7.119678497314453,0.017153194174170494,0,1048576,0.00409698486328125,0.37698546051979065,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,15.069650650024414
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9884560704231262,E2M1,6,,mxfp4,32,1.0,0,9.870989799499512,11.927727699279785,0.043656617403030396,0,1048576,0.023812294006347656,1.2402889728546143,mxfp4_e2m1_fake_quant,0.023193396627902985,1.0,0,4.856559753417969,8.76184368133545,-0.028875811025500298,0,1048576,0.009531021118164062,1.240721583366394,none,none,,32768,E8M0_like_power2,group_power2,q_proj_out,16.346357345581055
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9932084083557129,E2M1,6,,rot_mxfp4,32,1.0,0,9.870989799499512,11.927727699279785,0.043656617403030396,0,1048576,0.023812294006347656,1.2402889728546143,mxfp4_e2m1_fake_quant,0.013660193420946598,1.0,0,4.856559753417969,8.76184368133545,-0.028875811025500298,0,1048576,0.009531021118164062,1.240721583366394,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,q_proj_out,18.645431518554688
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9930279850959778,,6,16,rot_lm,,1.0,0,9.870989799499512,11.927727699279785,0.043656617403030396,0,1048576,0.023812294006347656,1.2402889728546143,non-uniform codebook,0.01427509542554617,1.0,0,4.856559753417969,8.76184368133545,-0.028875811025500298,0,1048576,0.009531021118164062,1.240721583366394,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,18.45421028137207
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9768720269203186,,6,8,rot_lm,,1.0,0,9.870989799499512,11.927727699279785,0.043656617403030396,0,1048576,0.023812294006347656,1.2402889728546143,non-uniform codebook,0.046603184193372726,1.0,0,4.856559753417969,8.76184368133545,-0.028875811025500298,0,1048576,0.009531021118164062,1.240721583366394,block_hadamard_last_dim,hadamard,11,,,block_rms,q_proj_out,13.315844535827637
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9861016869544983,E2M1,6,,mxfp4,32,1.0,0,11.339435577392578,10.568286895751953,-0.0827956572175026,0,131072,0.01691436767578125,2.603576421737671,mxfp4_e2m1_fake_quant,0.02781202644109726,1.0,0,3.164642095565796,5.324519157409668,0.05794849619269371,0,131072,0.00431060791015625,2.604238510131836,none,none,,4096,E8M0_like_power2,group_power2,k_proj_out,15.557672500610352
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9929572343826294,E2M1,6,,rot_mxfp4,32,1.0,0,11.339435577392578,10.568286895751953,-0.0827956572175026,0,131072,0.01691436767578125,2.603576421737671,mxfp4_e2m1_fake_quant,0.01410126592963934,1.0,0,3.164642095565796,5.324519157409668,0.05794849619269371,0,131072,0.00431060791015625,2.604238510131836,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,k_proj_out,18.50741958618164
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9951955676078796,,6,16,rot_lm,,1.0,0,11.339435577392578,10.568286895751953,-0.0827956572175026,0,131072,0.01691436767578125,2.603576421737671,non-uniform codebook,0.009587769396603107,1.0,0,3.164642095565796,5.324519157409668,0.05794849619269371,0,131072,0.00431060791015625,2.604238510131836,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,20.182823181152344
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9820582866668701,,6,8,rot_lm,,1.0,0,11.339435577392578,10.568286895751953,-0.0827956572175026,0,131072,0.01691436767578125,2.603576421737671,non-uniform codebook,0.03556278347969055,1.0,0,3.164642095565796,5.324519157409668,0.05794849619269371,0,131072,0.00431060791015625,2.604238510131836,block_hadamard_last_dim,hadamard,11,,,block_rms,k_proj_out,14.490042686462402
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9921320080757141,E2M1,6,,mxfp4,32,1.0,0,5.1861138343811035,11.203879356384277,-0.004152125213295221,0,131072,0.012603759765625,0.15801595151424408,mxfp4_e2m1_fake_quant,0.015724079683423042,1.0,0,3.1459617614746094,6.078756809234619,-0.0003086809883825481,0,131072,0.003570556640625,0.15807005763053894,none,none,,4096,E8M0_like_power2,group_power2,v_proj_out,18.034347534179688
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.993061900138855,E2M1,6,,rot_mxfp4,32,1.0,0,5.1861138343811035,11.203879356384277,-0.004152125213295221,0,131072,0.012603759765625,0.15801595151424408,mxfp4_e2m1_fake_quant,0.013911789283156395,1.0,0,3.1459617614746094,6.078756809234619,-0.0003086809883825481,0,131072,0.003570556640625,0.15807005763053894,block_hadamard_last_dim,hadamard,11,4096,E8M0_like_power2,group_power2,v_proj_out,18.56616973876953
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9954018592834473,,6,16,rot_lm,,1.0,0,5.1861138343811035,11.203879356384277,-0.004152125213295221,0,131072,0.012603759765625,0.15801595151424408,non-uniform codebook,0.009162633679807186,1.0,0,3.1459617614746094,6.078756809234619,-0.0003086809883825481,0,131072,0.003570556640625,0.15807005763053894,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,20.37979507446289
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9832063913345337,,6,8,rot_lm,,1.0,0,5.1861138343811035,11.203879356384277,-0.004152125213295221,0,131072,0.012603759765625,0.15801595151424408,non-uniform codebook,0.03330281749367714,1.0,0,3.1459617614746094,6.078756809234619,-0.0003086809883825481,0,131072,0.003570556640625,0.15807005763053894,block_hadamard_last_dim,hadamard,11,,,block_rms,v_proj_out,14.775190353393555
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9925581216812134,E2M1,6,,mxfp4,32,1.0,0,4.911128044128418,33.235992431640625,-0.00031193834729492664,0,1048576,0.006304740905761719,0.190396249294281,mxfp4_e2m1_fake_quant,0.014916867017745972,1.0,0,3.066537618637085,6.525689125061035,0.0017772846622392535,0,1048576,0.003170013427734375,0.19038833677768707,none,none,,32768,E8M0_like_power2,group_power2,ffn_input,18.26322364807129
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9931482672691345,E2M1,6,,rot_mxfp4,32,1.0,0,4.911128044128418,33.235992431640625,-0.00031193834729492664,0,1048576,0.006304740905761719,0.190396249294281,mxfp4_e2m1_fake_quant,0.013717453926801682,1.0,0,3.066537618637085,6.525689125061035,0.0017772846622392535,0,1048576,0.003170013427734375,0.19038833677768707,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,ffn_input,18.62726402282715
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9954050183296204,,6,16,rot_lm,,1.0,0,4.911128044128418,33.235992431640625,-0.00031193834729492664,0,1048576,0.006304740905761719,0.190396249294281,non-uniform codebook,0.009269545786082745,1.0,0,3.066537618637085,6.525689125061035,0.0017772846622392535,0,1048576,0.003170013427734375,0.19038833677768707,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,20.329416275024414
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9829763770103455,,6,8,rot_lm,,1.0,0,4.911128044128418,33.235992431640625,-0.00031193834729492664,0,1048576,0.006304740905761719,0.190396249294281,non-uniform codebook,0.03385472670197487,1.0,0,3.066537618637085,6.525689125061035,0.0017772846622392535,0,1048576,0.003170013427734375,0.19038833677768707,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_input,14.70380687713623
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9894409775733948,E2M1,6,,mxfp4,32,1.0,0,387.7427978515625,190.24667358398438,1.621580850041937e-05,0,2883584,0.012681440450251102,0.018448397517204285,mxfp4_e2m1_fake_quant,0.022086918354034424,1.0,0,6.197501182556152,14.679581642150879,-2.691790086828405e-06,0,2883584,0.008734616450965405,0.01844840496778488,none,none,,90112,E8M0_like_power2,group_power2,ffn_intermediate,16.55864906311035
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9941362738609314,E2M1,6,,rot_mxfp4,32,1.0,0,387.7427978515625,190.24667358398438,1.621580850041937e-05,0,2883584,0.012681440450251102,0.018448397517204285,mxfp4_e2m1_fake_quant,0.012891771271824837,1.0,0,6.197501182556152,14.679581642150879,-2.691790086828405e-06,0,2883584,0.008734616450965405,0.01844840496778488,block_hadamard_last_dim,hadamard,11,90112,E8M0_like_power2,group_power2,ffn_intermediate,18.896873474121094
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9963216781616211,,6,16,rot_lm,,1.0,0,387.7427978515625,190.24667358398438,1.621580850041937e-05,0,2883584,0.012681440450251102,0.018448397517204285,non-uniform codebook,0.008732645772397518,1.0,0,6.197501182556152,14.679581642150879,-2.691790086828405e-06,0,2883584,0.008734616450965405,0.01844840496778488,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,20.58854103088379
3,3,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9844977855682373,,6,8,rot_lm,,1.0,0,387.7427978515625,190.24667358398438,1.621580850041937e-05,0,2883584,0.012681440450251102,0.018448397517204285,non-uniform codebook,0.032104041427373886,1.0,0,6.197501182556152,14.679581642150879,-2.691790086828405e-06,0,2883584,0.008734616450965405,0.01844840496778488,block_hadamard_last_dim,hadamard,11,,,block_rms,ffn_intermediate,14.934402465820312
4,4,128,,MXFP4 E2M1 fake quant with 32-value group scales,0.9860056042671204,E2M1,7,,mxfp4,32,1.0,0,51.661643981933594,40.05376434326172,0.0030930424109101295,0,1048576,0.012350082397460938,0.38191619515419006,mxfp4_e2m1_fake_quant,0.02817971631884575,1.0,0,3.106752395629883,6.278496742248535,0.015020688995718956,0,1048576,0.0033321380615234375,0.38163337111473083,none,none,,32768,E8M0_like_power2,group_power2,attn_input,15.500633239746094
4,4,128,,Hadamard rotation + MXFP4 E2M1 fake quant,0.9936210513114929,E2M1,7,,rot_mxfp4,32,1.0,0,51.661643981933594,40.05376434326172,0.0030930424109101295,0,1048576,0.012350082397460938,0.38191619515419006,mxfp4_e2m1_fake_quant,0.012847591191530228,1.0,0,3.106752395629883,6.278496742248535,0.015020688995718956,0,1048576,0.0033321380615234375,0.38163337111473083,block_hadamard_last_dim,hadamard,11,32768,E8M0_like_power2,group_power2,attn_input,18.91178321838379
4,4,128,gaussian_lloyd_max_standard_normal,non-uniform codebook fake quant; not native INT GEMM,0.9957293272018433,,7,16,rot_lm,,1.0,0,51.661643981933594,40.05376434326172,0.0030930424109101295,0,1048576,0.012350082397460938,0.38191619515419006,non-uniform codebook,0.00872065220028162,1.0,0,3.106752395629883,6.278496742248535,0.015020688995718956,0,1048576,0.0033321380615234375,0.38163337111473083,block_hadamard_last_dim,hadamard,11,,,block_rms,attn_input,20.594511032104492
